eps_over_Jo,eps,tau,P,W_tls,Wad_tls,L_tls,Wnorm_tls
0.05,0.0011238512040398164,1.1443800124250707,0.002579846122338066,0.0025399216192968075,0.002594673072598777,0.02122275930641519,0.9788985156241162
0.05,0.0011238512040398164,1.1904032002726768,0.0025798426410181758,0.0025399216931800217,0.002594673072598777,0.02122275930641519,0.9788985440990772
0.05,0.0011238512040398164,1.2382772888671139,0.002579838874108974,0.002539921773124229,0.002594673072598777,0.02122275930641519,0.978898574909975
0.05,0.0011238512040398164,1.2880767153287735,0.0025798347981146642,0.002539921859628075,0.002594673072598777,0.02122275930641519,0.9788986082489907
0.05,0.0011238512040398164,1.3398789103934006,0.002579830387665468,0.002539921953229977,0.002594673072598777,0.02122275930641519,0.9788986443236325
0.05,0.0011238512040398164,1.3937644188054228,0.0025798256153550725,0.0025399220545115715,0.002594673072598777,0.02122275930641519,0.9788986833580665
0.05,0.0011238512040398164,1.4498170245531061,0.0025798204515157857,0.00253992216410249,0.002594673072598777,0.02122275930641519,0.9788987255949554
0.05,0.0011238512040398164,1.5081238811402522,0.0025798148639990595,0.0025399222826850126,0.002594673072598777,0.02122275930641519,0.9788987712972537
0.05,0.0011238512040398164,1.568775647096994,0.002579808818011393,0.0025399224109975537,0.002594673072598777,0.02122275930641519,0.9788988207495498
0.05,0.0011238512040398164,1.6318666269403894,0.0025798022759993475,0.0025399225498371008,0.002594673072598777,0.02122275930641519,0.9788988742590068
0.05,0.0011238512040398164,1.697494917803984,0.0025797951972058356,0.0025399227000686316,0.002594673072598777,0.02122275930641519,0.9788989321589913
0.05,0.0011238512040398164,1.7657625619643322,0.002579787537584668,0.002539922862626928,0.002594673072598777,0.02122275930641519,0.9788989948097729
0.05,0.0011238512040398164,1.836775705501629,0.0025797792495682466,0.0025399230385215054,0.002594673072598777,0.02122275930641519,0.9788990626004244
0.05,0.0011238512040398164,1.910644763341151,0.0025797702815277207,0.002539923228848071,0.002594673072598777,0.02122275930641519,0.9788991359532362
0.05,0.0011238512040398164,1.9874845909321213,0.0025797605777261833,0.0025399234347895155,0.002594673072598777,0.02122275930641519,0.9788992153241005
0.05,0.0011238512040398164,2.0674146628309265,0.002579750077776916,0.0025399236576274116,0.002594673072598777,0.02122275930641519,0.9788993012069419
0.05,0.0011238512040398164,2.1505592584663673,0.002579738716357648,0.002539923898748078,0.002594673072598777,0.02122275930641519,0.9788993941360546
0.05,0.0011238512040398164,2.2370476553757688,0.0025797264227710834,0.0025399241596519065,0.002594673072598777,0.02122275930641519,0.9788994946896972
0.05,0.0011238512040398164,2.3270143302124175,0.002579713120546185,0.0025399244419618237,0.002594673072598777,0.02122275930641519,0.9788996034933535
0.05,0.0011238512040398164,2.420599167836842,0.0025796987269625284,0.0025399247474333854,0.002594673072598777,0.02122275930641519,0.9788997212236236
0.05,0.0011238512040398164,2.5179476788170687,0.002579683152548845,0.0025399250779654186,0.002594673072598777,0.02122275930641519,0.9788998486123249
0.05,0.0011238512040398164,2.6192112256760103,0.002579666300490814,0.0025399254356125896,0.002594673072598777,0.02122275930641519,0.9788999864513362
0.05,0.0011238512040398164,2.7245472582377794,0.0025796480656527605,0.0025399258226061687,0.002594673072598777,0.02122275930641519,0.9789001356006002
0.05,0.0011238512040398164,2.8341195584388617,0.0025796283350024347,0.0025399262413450118,0.002594673072598777,0.02122275930641519,0.978900296984648
0.05,0.0011238512040398164,2.948098494984772,0.002579606985567105,0.002539926694438939,0.002594673072598777,0.02122275930641519,0.9789004716093174
0.05,0.0011238512040398164,3.06666128824818,0.002579583884667718,0.0025399271847037666,0.002594673072598777,0.02122275930641519,0.9789006605598378
0.05,0.0011238512040398164,3.189992285820342,0.0025795588885387816,0.0025399277151905942,0.002594673072598777,0.02122275930641519,0.9789008650121186
0.05,0.0011238512040398164,3.3182832491443257,0.0025795318419318185,0.002539928289194224,0.002594673072598777,0.02122275930641519,0.9789010862359929
0.05,0.0011238512040398164,3.451733651675656,0.0025795025766197515,0.002539928910284898,0.002594673072598777,0.02122275930641519,0.97890132560745
