protocol,tau,ratio,W,Qh,Qc,eta,W_ad,D_open,D_close,bound,leakage_open,leakage_close,sigma,norm_error,thermal_tail,identity_error
linear_J,1.200315505050112,17.6,-0.04617267378336232,-0.005807786640089407,-0.04036488714327291,,0.002616497138574758,0.0189049231892065,0.029884247732730573,0.038073053319905646,0.02295920406787362,0.018808323636266885,4.069487502055072,1.7142509634027192e-11,1.5912513123187694e-22,0.0
linear_J,1.200315505050112,18.0,-0.04641622713973809,-0.00503880762809833,-0.04137741951163976,,0.0024094793635834263,0.0189049231892065,0.029920783314114963,0.037988948537805885,0.02295920406787362,0.01875338492534049,4.165735326875633,1.7142509634027192e-11,4.777901187677101e-22,-4.85722573273506e-17
linear_J,1.4407573116637051,5.2,-0.04850662424171498,-0.017242676485881347,-0.03126394775583363,,0.00013727224531010862,0.017413845214714396,0.0312300512723106,0.039826828532675405,0.021428640305419727,0.021329677949180198,3.457984708004158,2.231037576905237e-11,8.330189082845176e-74,-9.71445146547012e-17
linear_J,1.4407573116637051,5.6000000000000005,-0.047535447401979236,-0.016656178466953886,-0.03087926893502535,,0.0006080858906335955,0.017413845214714396,0.03072968807789833,0.03946135720364107,0.021428640305419727,0.02099038750362141,3.3853586518409973,2.231037576905237e-11,1.3230604115910993e-68,-1.0408340855860843e-16
linear_J,1.4407573116637051,6.0,-0.04667535392741784,-0.016136011285613927,-0.030539342641803913,,0.0010249641650421346,0.017413845214714396,0.03028647287774544,0.0391375233561324,0.021428640305419727,0.020689773406119317,3.32286778560729,2.231037576905237e-11,4.2536486526578224e-64,-1.3877787807814457e-16
linear_J,1.4407573116637051,6.4,-0.045909714936781976,-0.01567158168471061,-0.030238133252071364,,0.001395907579451248,0.017413845214714396,0.029891777301518818,0.03884894899288314,0.021428640305419727,0.02042193027303827,3.26868178903074,2.231037576905237e-11,3.7352788856454855e-60,-1.3877787807814457e-17
linear_J,1.4407573116637051,6.800000000000001,-0.04522504137194938,-0.01525393106351014,-0.02997111030843924,,0.0017273658861075144,0.017413845214714396,0.029538562043342376,0.03859038141039193,0.021428640305419727,0.020182004748886533,3.2214335464837793,2.231037576905237e-11,1.1265746972002113e-56,-1.249000902703301e-16
linear_J,1.4407573116637051,7.2,-0.0446104161992496,-0.014875358263174376,-0.029735057936075227,,0.0020245098875575716,0.017413845214714396,0.029221080872092853,0.03835747290880941,0.021428640305419727,0.019965991849597246,3.1801079917071666,2.231037576905237e-11,1.394606357929648e-53,7.632783294297951e-17
linear_J,1.4407573116637051,7.6000000000000005,-0.044057023852473454,-0.014529118926877471,-0.029527904925595982,,0.0022914582089468122,0.017413845214714396,0.02893463684670594,0.03814660132310437,0.021428640305419727,0.019770568645425857,3.1439631100185124,2.231037576905237e-11,8.156087346927414e-51,6.938893903907228e-17
linear_J,1.4407573116637051,8.0,-0.04355776474437656,-0.01420919485219696,-0.0293485698921796,,0.0025314649971111313,0.017413845214714396,0.028675384526773207,0.03795472690601123,0.021428640305419727,0.019592961120287397,3.112471924870422,2.231037576905237e-11,2.5218201928829366e-48,-8.326672684688674e-17
