protocol,tau,q,W,Qh,Qc,eta,W_ad,D_open,D_close,bound,leakage_open,leakage_close,sigma,norm_error,thermal_tail,identity_error
linear_b,0.240808262523186,0.005412653115589298,-0.06416778239616427,-0.020269014427514387,-0.04389876796864989,,0.0025314649971111313,0.023473664790031823,0.043225582603243495,0.04813424325176304,0.027097015308961338,0.024838321326022192,4.643239477208918,2.1582735598713043e-13,3.098047219308876e-18,-8.326672684688674e-17
linear_b,0.28994309649717825,0.006517057962028839,-0.06369612961217519,-0.02013880148458247,-0.04355732812759272,,0.0025314649971111313,0.023343451847099905,0.04288414276218633,0.04794771604962704,0.02699441493012767,0.02474235909178772,4.607467831316553,2.3991919562149633e-13,3.098047219308876e-18,-8.326672684688674e-17
linear_b,0.34910346649038965,0.0078468070229953,-0.06303090327450289,-0.01995486443825234,-0.04307603883625055,,0.0025314649971111313,0.023159514800769776,0.04240285347084416,0.047680796773851945,0.026847450881808767,0.024605020421938642,4.55703968910321,2.466915560717098e-13,3.098047219308876e-18,-8.326672684688674e-17
linear_b,0.42033499603186003,0.009447879827811156,-0.06210204854270002,-0.019697248352420094,-0.04240480019027992,,0.0025314649971111313,0.02290189871493753,0.04173161482487353,0.047300864173827846,0.026637993468951363,0.02440950028850549,4.486695623433244,2.474687121889474e-13,3.098047219308876e-18,-8.326672684688674e-17
linear_b,0.5061007003606124,0.01137563762931531,-0.06082190236697238,-0.01934031925511981,-0.04148158311185257,,0.0025314649971111313,0.022544969617637245,0.04080839774644618,0.04676398320923564,0.02634152713019734,0.02413315347482251,4.389912301874254,2.3159252293680765e-13,3.098047219308876e-18,-8.326672684688674e-17
linear_b,0.6093661515780331,0.013696737663043967,-0.05908663738221054,-0.01885249035530856,-0.04023414702690198,,0.0025314649971111313,0.022057140717825996,0.039560961661495586,0.046012680701133096,0.02592583405600563,0.023746339024138034,4.259070832131554,2.283728761653947e-13,3.098047219308876e-18,-8.326672684688674e-17
linear_b,0.7337020210097325,0.0164914379943675,-0.05678258288994098,-0.018197103592914154,-0.038585479297026826,,0.0025314649971111313,0.02140175395543159,0.03791229393162043,0.04497472859582968,0.025350223099153246,0.023211781993442104,4.086011724614109,2.2426505097428162e-13,3.098047219308876e-18,-8.326672684688674e-17
linear_b,0.8834075444455187,0.01985637264966246,-0.05379964084656974,-0.01733527332618745,-0.03646436752038229,,0.0025314649971111313,0.020539923688704886,0.0357911821549759,0.04356429468598287,0.024566091937340214,0.02248515692720295,3.863127668615572,2.2326585025211898e-13,3.098047219308876e-18,-8.326672684688674e-17
linear_b,0.8897975073614827,0.02,-0.05366887355684857,-0.01729714600945298,-0.036371727547395594,,0.0025314649971111313,0.020501796371970415,0.0356985421819892,0.043500759395553895,0.02453072452071009,0.022452419499462542,3.8533870798577214,2.3037127760972e-13,3.098047219308876e-18,-8.326672684688674e-17
linear_b,1.0636591793889978,0.023907892988890636,-0.050053275035812195,-0.01623141560897995,-0.033821859426832246,,0.0025314649971111313,0.019436065971497385,0.033148674061425853,0.04168732935627311,0.02351991534183506,0.021517862209390115,3.585078637795474,2.2859492077031973e-13,3.098047219308876e-18,-8.326672684688674e-17
linear_b,1.2806895945275114,0.028786090856225063,-0.04551431589499061,-0.014861615938886852,-0.030652699956103757,,0.0025314649971111313,0.018066266301404288,0.029979514590697365,0.03925317079926546,0.02215982310724522,0.020263014010743215,3.2510401948464613,2.454703107446221e-13,3.098047219308876e-18,-8.326672684688674e-17
linear_b,1.5420031804484677,0.03465964261961064,-0.04024138929161214,-0.013223734019654598,-0.02701765527195754,,0.0025314649971111313,0.016428384382172034,0.02634446990655115,0.03619339713079471,0.020446374444483533,0.018685193880928732,2.8670622024414367,2.58792987040124e-13,3.098047219308876e-18,-8.326672684688674e-17
linear_b,1.8566355334451115,0.041731641594515013,-0.034404088561960866,-0.01134619076843113,-0.023057897793529736,,0.0025314649971111313,0.014550841130948566,0.022384712428123343,0.03248611378894007,0.018366482746084947,0.01677301198786461,2.4476171639583626,2.772226892489016e-13,3.098047219308876e-18,-8.326672684688674e-17
linear_b,2.2354658847386295,0.0502466205230774,-0.02827873027453287,-0.009290402819238541,-0.01898832745529433,,0.0025314649971111313,0.012495053181755977,0.018315142089887937,0.028179023006613596,0.01594663890122866,0.014551039972900477,2.0149627807699146,3.077538224260934e-13,3.098047219308876e-18,-8.673617379884035e-17
linear_b,2.6915932781688294,0.060499006929120615,-0.022200076605298658,-0.007141681897800178,-0.01505839470749848,,0.0025314649971111313,0.010346332260317614,0.014385209342092087,0.02340013052318139,0.01325898646402342,0.012085341617786505,1.5951104944723502,3.5504932327512506e-13,3.098047219308876e-18,-8.673617379884035e-17
linear_b,3.24078950367461,0.0728433037148986,-0.016479532719586243,-0.004992606330825433,-0.01148692638876081,,0.0025314649971111313,0.00819725669334287,0.010813741023354417,0.018348182278339863,0.010415570252684298,0.009478493632865542,1.2111002180113988,4.0611958240788226e-13,3.098047219308876e-18,-8.673617379884035e-17
linear_b,3.9020444479163054,0.08770634702016734,-0.01128848748935829,-0.002897491624704762,-0.008390995864653528,,0.0025314649971111313,0.006102141987222198,0.007717810499247135,0.013249970705008314,0.007545008001179626,0.006847639876229171,0.8753182317741623,4.961586697049825e-13,3.098047219308876e-18,-8.673617379884035e-17
linear_b,4.698222718954851,0.10560206519091056,-0.0063081812434164775,-0.0007100660743289966,-0.005598115169087481,,0.0025314649971111313,0.003914716436846433,0.0049249298036810885,0.008335336702224534,0.004769805599122156,0.004310553569620358,0.5686873428378605,6.277200981230635e-13,3.098047219308876e-18,-8.760353553682876e-17
linear_b,5.656854249492379,0.1271492491874169,-0.0021297841668933004,0.001162632577087097,-0.0032924167439803975,,0.0025314649971111313,0.002042017785430339,0.002619231378574005,0.004502660944954316,0.002582377765090006,0.002329212267835253,0.31470876718445107,8.115730310009894e-13,3.098047219308876e-18,-8.760353553682876e-17
linear_b,6.811086215835803,0.15309294888974737,-0.0008992947669465012,0.0017045462600402406,-0.002603841026986742,,0.0025314649971111313,0.0015001041024771955,0.0019306556615803494,0.003275511504163567,0.0018671138146112935,0.001693029440355115,0.23907727444817117,1.0724754417879012e-12,3.098047219308876e-18,-8.760353553682876e-17
linear_b,8.200829187655208,0.1843302351334549,-0.0014163008778982356,0.0014917617551493123,-0.002908062633047548,,0.0025314649971111313,0.0017128886073681238,0.0022348772676411555,0.0037681630818053526,0.002143334544062967,0.0019471138943802167,0.2721592413653884,1.4417356197782283e-12,3.098047219308876e-18,-8.760353553682876e-17
linear_b,8.897975073614827,0.2,-0.0013174389720790325,0.0015305478396003824,-0.002847986811679415,,0.0025314649971111313,0.0016741025229170536,0.0021748014462730225,0.0037683596854995462,0.002147020128046127,0.0019476463239525737,0.2656668331729367,1.663003068586022e-12,3.098047219308876e-18,-8.760353553682876e-17
linear_b,9.874137139643407,0.22194121826488805,-0.0008378932464594979,0.0017199090354027002,-0.002557802281862198,,0.0025314649971111313,0.0014847413271147358,0.0018846169164558058,0.00331623725514462,0.001897562220725194,0.0017149516400917037,0.23428136524368606,2.015054789694659e-12,3.098047219308876e-18,-8.760353553682876e-17
linear_b,11.888869042565947,0.2672263957632343,0.0009226330627126189,0.0024975992473982855,-0.0015749661846856666,0.36940796794109904,0.0025314649971111313,0.0007070511151191505,0.0009017808192792742,0.0015616942704439784,0.0008950149532212003,0.0008077809060629708,0.1262766278760881,2.8524960171694147e-12,3.098047219308876e-18,-8.760353553682876e-17
linear_b,14.314689487529991,0.32175162032038845,0.0012672914726846174,0.002652080909185839,-0.0013847894365012214,0.4778479677204353,0.0025314649971111313,0.0005525694533315972,0.000711604071094829,0.0012014319312224563,0.0006829319941520661,0.0006207595727096357,0.10532793228529916,4.137579168173033e-12,3.098047219308876e-18,-8.760353553682876e-17
linear_b,17.235477520255063,0.38740224326686284,0.001367803993104988,0.002691625241662776,-0.0013238212485577883,0.5081702950073445,0.0025314649971111313,0.0005130251208546599,0.0006506358831513959,0.0011251266701348538,0.000645920500498506,0.0005821010143657093,0.09873680933499412,6.110556505234399e-12,3.098047219308876e-18,-8.760353553682876e-17
linear_b,20.752226977050263,0.4664483054933894,0.0019514223923546847,0.0029503817255635,-0.0009989593332088154,0.6614135301363345,0.0025314649971111313,0.000254268636953936,0.00032577396780242296,0.0005559339037510865,0.0003168751602288295,0.00028734589778113936,0.06301616175133778,9.265921363521556e-12,3.098047219308876e-18,-8.760353553682876e-17
linear_b,24.986538609151314,0.5616230300137369,0.002104634201582467,0.0030175815245973014,-0.0009129473230148344,0.6974572797542999,0.0025314649971111313,0.00018706883792013462,0.000239761957608442,0.0004202162572821815,0.00023916038847960906,0.00021715434024607966,0.05357496324401717,1.4446666085632387e-11,3.098047219308876e-18,-8.760353553682876e-17
linear_b,30.08482474469113,0.676217330253075,0.002109109074150628,0.003019196378351352,-0.000910087304200724,0.6985663765608775,0.0025314649971111313,0.00018545398416608405,0.00023690193879433163,0.00041049650098249816,0.0002346034394453764,0.00021224901327943337,0.0532687756906805,2.3165469542618666e-11,3.098047219308876e-18,-8.760353553682876e-17
linear_b,36.223371875418124,0.8141936019315523,0.0022306804684687487,0.0030725288150504904,-0.0008418483465817417,0.726007989751625,0.0025314649971111313,0.0001321215474669457,0.00016866298117534928,0.0002917373287624176,0.00016655626097256717,0.00015082297133608017,0.04577822447004304,3.816968963121781e-11,3.098047219308876e-18,-8.760353553682876e-17
linear_b,43.614436220253396,0.9803227331931581,0.002342401427028018,0.0031217780771145565,-0.0007793766500865384,0.7503420708217311,0.0025314649971111313,8.287228540287961e-05,0.00010619128468014605,0.00018705581400729152,0.00010702723714062282,9.673282028657236e-05,0.03891543904472189,6.453670930994804e-11,3.098047219308876e-18,-8.760353553682876e-17
linear_b,44.48987536807413,1.0,0.0023786591403208157,0.003137408951190801,-0.0007587498108699853,0.7581603728828521,0.0025314649971111313,6.724141132663508e-05,8.556444546359288e-05,0.000148686761803747,8.525999206316724e-05,7.69133562589282e-05,0.036657369197113515,6.849187883517516e-11,3.098047219308876e-18,-8.760353553682876e-17
